Ensembl_ID	Control_1	Control_2	Control_3	Control_4	Treatment_1	Treatment_2	Treatment_3	Treatment_4
ENSG00000186092	0	0	0	0	0	0	0	0
ENSG00000284733	0	0	0	0	0	0	0	0
ENSG00000284662	0	0	0	0	0	0	0	0
ENSG00000187634	10.671593678579105	3.7552486447900204	10.445469699948282	2.7437859832716898	12.04993604958253	7.806789070950887	8.671382200052644	9.70868046602436
ENSG00000188976	563.8158660182628	608.3502804559834	800.8193436627016	794.3260421571541	1050.1519267211177	973.618122705732	970.527777005892	1108.8335058564664
ENSG00000187961	44.464973660746274	60.08397831664033	22.631851016554613	28.809752824352742	4.217477617353886	5.576277907822062	6.003264600036445	7.153764553912687
ENSG00000187583	14.228791571438808	24.409116191135134	5.222734849974141	17.834608891265983	3.0124840123956327	0.5576277907822061	1.334058800008099	2.043932729689339
ENSG00000187642	0	0	0	0	0	0.5576277907822061	0	0
ENSG00000188290	3.557197892859702	5.632872967185031	1.7409116166580472	4.115678974907534	0	0	0	0
ENSG00000187608	570.9302618039821	696.5986236085488	1262.160922077084	1155.1338989573815	1130.8864982533205	844.8061030350424	944.513630405734	1106.2785899443547
ENSG00000188157	382.39877348241794	351.1157482878669	269.8413005819973	279.86617029371234	12.652432852061658	8.364416861733092	15.341676200093138	18.906377749626387
ENSG00000237330	0	0	0	1.3718929916358449	0	0	0	0
ENSG00000131591	90.7085462679224	78.86022154059043	104.45469699948282	75.45411453997147	72.29961629749519	80.2984018726377	71.3721458004333	79.20239327546189
ENSG00000162571	1.778598946429851	0	0	0	0	0	0	0
ENSG00000186891	364.61278401811944	409.3221022821122	974.9105053285064	968.5564520949065	17.47240727189467	12.267811397208536	20.010882000121484	18.906377749626387
ENSG00000186827	2150.3261262336896	2324.4989111250225	1162.9289599275755	1108.4895372417627	21.08738808676943	20.63222825894163	11.339499800068841	17.884411384781718
ENSG00000078808	4458.947558699636	4840.5155031343365	2999.590715501815	3046.9743344232115	2120.1862479240463	2257.2772970863707	2265.898871813756	2361.253285973609
ENSG00000176022	524.686689196806	506.9585670466528	738.1465254630119	728.4751785586336	460.3075570940527	529.1887734523136	476.92602100289537	506.3843337805338
ENSG00000184163	10.671593678579105	1.8776243223950102	0	4.115678974907534	1.204993604958253	0	0	1.0219663648446695
ENSG00000160087	930.2072489828121	936.9345368751101	1016.6923841282995	1052.241924584693	1306.8155645772256	1425.8542610301013	1332.7247412080908	1314.7597283726673
ENSG00000162572	1.778598946429851	1.8776243223950102	0	1.3718929916358449	9.037452037186899	5.018650117039856	5.336235200032396	3.5768822769563435
ENSG00000131584	71.14395785719404	65.71685128382536	43.52279041645118	32.925431799260274	46.392253790892745	74.16449617403343	72.03917520043734	71.02666235670453
ENSG00000169972	46.24357260717613	69.47209992861538	64.41372981634774	65.85086359852055	106.03943723632628	95.91198001453947	114.06202740069246	80.22435964030656
ENSG00000127054	1494.0231150010748	1740.5577468601746	1260.420010460426	1263.513445296613	929.6525662252923	964.6960780532168	980.5332180059528	1019.4114489325578
ENSG00000224051	353.94119033954036	326.70663209673177	334.255030398345	321.0229600427877	363.3055718949133	441.0835825087251	446.9096980027131	491.0548383078637
ENSG00000169962	1.778598946429851	0	1.7409116166580472	1.3718929916358449	3.0124840123956327	6.133905698604268	16.675735000101238	4.087865459378678
ENSG00000107404	279.2400345894866	309.80801319517667	349.92323494826746	294.95699320170667	140.9842517801156	171.1917317701373	172.09358520104476	175.26723157086082
ENSG00000162576	8.892994732149255	9.388121611975052	0	0	4.217477617353886	6.133905698604268	12.673558600076941	8.175730918757356
ENSG00000175756	722.1111722505195	888.1163044928398	739.88743707967	801.1855071153334	1032.077022646744	1113.5826981920657	1130.6148330068638	1151.2451099975203
